	acousticness	analysis_url	danceability	duration_ms	energy	id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	like?
71	0.229	https://api.spotify.com/v1/audio-analysis/0QwQbO7G7hDe9uzU1iMzTf	0.293	267187	0.276	0QwQbO7G7hDe9uzU1iMzTf	0.119	7	0.167	-11.353	1	0.0351	121.603	4	https://api.spotify.com/v1/tracks/0QwQbO7G7hDe9uzU1iMzTf	audio_features	spotify:track:0QwQbO7G7hDe9uzU1iMzTf	0.196	yes
72	0.0479	https://api.spotify.com/v1/audio-analysis/4EBisBBehGON4ESJsNZBsP	0.703	260173	0.718	4EBisBBehGON4ESJsNZBsP	0.432	1	0.0415	-7.522	1	0.0669	115.993	4	https://api.spotify.com/v1/tracks/4EBisBBehGON4ESJsNZBsP	audio_features	spotify:track:4EBisBBehGON4ESJsNZBsP	0.785	yes
73	0.0544	https://api.spotify.com/v1/audio-analysis/4RoEvN1c9zYbemaMBy039T	0.509	152507	0.805	4RoEvN1c9zYbemaMBy039T	0.0128	7	0.117	-6.641	1	0.0491	108.528	4	https://api.spotify.com/v1/tracks/4RoEvN1c9zYbemaMBy039T	audio_features	spotify:track:4RoEvN1c9zYbemaMBy039T	0.391	yes
74	0.0232	https://api.spotify.com/v1/audio-analysis/0EKT63mcvEXuB5rxCW9pzP	0.413	200173	0.707	0EKT63mcvEXuB5rxCW9pzP	2.84e-06	2	0.293	-8.65	1	0.0375	94.614	4	https://api.spotify.com/v1/tracks/0EKT63mcvEXuB5rxCW9pzP	audio_features	spotify:track:0EKT63mcvEXuB5rxCW9pzP	0.494	yes
75	0.554	https://api.spotify.com/v1/audio-analysis/5HkUwvLeE5Lhd2FZjuXncU	0.826	242267	0.352	5HkUwvLeE5Lhd2FZjuXncU	0.831	1	0.0893	-13.161	0	0.0508	122.745	4	https://api.spotify.com/v1/tracks/5HkUwvLeE5Lhd2FZjuXncU	audio_features	spotify:track:5HkUwvLeE5Lhd2FZjuXncU	0.508	yes
76	0.613	https://api.spotify.com/v1/audio-analysis/3d8y0t70g7hw2FOWl9Z4Fm	0.664	160097	0.573	3d8y0t70g7hw2FOWl9Z4Fm	0.000363	5	0.0857	-6.519	1	0.0277	76.023	4	https://api.spotify.com/v1/tracks/3d8y0t70g7hw2FOWl9Z4Fm	audio_features	spotify:track:3d8y0t70g7hw2FOWl9Z4Fm	0.566	yes
77	0.494	https://api.spotify.com/v1/audio-analysis/1tZ5ctX3Q1P6QZJ1bR25sd	0.682	175947	0.547	1tZ5ctX3Q1P6QZJ1bR25sd	0.626	8	0.11	-11.816	1	0.04	133.577	4	https://api.spotify.com/v1/tracks/1tZ5ctX3Q1P6QZJ1bR25sd	audio_features	spotify:track:1tZ5ctX3Q1P6QZJ1bR25sd	0.774	yes
78	0.156	https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH	0.652	304607	0.795	0v9Wz8o0BT8DU38R4ddjeH	0.0	11	0.123	-5.192	0	0.174	135.018	4	https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH	audio_features	spotify:track:0v9Wz8o0BT8DU38R4ddjeH	0.788	yes
79	0.0358	https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T	0.704	141542	0.777	60xaS8mYBKUW4VQQ666N0T	0.0	2	0.151	-5.729	1	0.195	111.921	4	https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T	audio_features	spotify:track:60xaS8mYBKUW4VQQ666N0T	0.392	yes
80	0.723	https://api.spotify.com/v1/audio-analysis/2VQc9orzwE6a5qFfy54P6e	0.714	221940	0.343	2VQc9orzwE6a5qFfy54P6e	5.48e-06	10	0.102	-7.641	1	0.38	72.348	4	https://api.spotify.com/v1/tracks/2VQc9orzwE6a5qFfy54P6e	audio_features	spotify:track:2VQc9orzwE6a5qFfy54P6e	0.372	yes
81	0.947	https://api.spotify.com/v1/audio-analysis/6m9qPYXmhge2QhBLfFKnVF	0.461	257775	0.293	6m9qPYXmhge2QhBLfFKnVF	9.95e-06	6	0.0936	-9.52	1	0.0555	180.297	4	https://api.spotify.com/v1/tracks/6m9qPYXmhge2QhBLfFKnVF	audio_features	spotify:track:6m9qPYXmhge2QhBLfFKnVF	0.531	yes
82	0.3	https://api.spotify.com/v1/audio-analysis/69zgVn6XO4OWlXaVobQNQt	0.417	194693	0.307	69zgVn6XO4OWlXaVobQNQt	0.0	4	0.113	-8.999	0	0.0378	98.275	4	https://api.spotify.com/v1/tracks/69zgVn6XO4OWlXaVobQNQt	audio_features	spotify:track:69zgVn6XO4OWlXaVobQNQt	0.216	yes
83	0.67	https://api.spotify.com/v1/audio-analysis/3v6NuKeDbFbaq1lNjw3XtR	0.446	289093	0.643	3v6NuKeDbFbaq1lNjw3XtR	0.000818	7	0.0951	-7.925	1	0.0561	99.608	4	https://api.spotify.com/v1/tracks/3v6NuKeDbFbaq1lNjw3XtR	audio_features	spotify:track:3v6NuKeDbFbaq1lNjw3XtR	0.531	yes
84	0.112	https://api.spotify.com/v1/audio-analysis/1LPGwuFgIzbJoShfDdw7MY	0.647	230693	0.729	1LPGwuFgIzbJoShfDdw7MY	0.0036	9	0.109	-7.789	0	0.0304	96.015	4	https://api.spotify.com/v1/tracks/1LPGwuFgIzbJoShfDdw7MY	audio_features	spotify:track:1LPGwuFgIzbJoShfDdw7MY	0.762	yes
85	0.0251	https://api.spotify.com/v1/audio-analysis/6UmlQxijOG2OiI1V3GIrEg	0.585	256440	0.895	6UmlQxijOG2OiI1V3GIrEg	0.102	0	0.12	-5.131	0	0.0486	119.951	4	https://api.spotify.com/v1/tracks/6UmlQxijOG2OiI1V3GIrEg	audio_features	spotify:track:6UmlQxijOG2OiI1V3GIrEg	0.578	yes
86	0.408	https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe	0.719	250973	0.615	48EjSdYh8wz2gBxxqzrsLe	0.000147	6	0.235	-5.972	1	0.045	96.988	4	https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe	audio_features	spotify:track:48EjSdYh8wz2gBxxqzrsLe	0.465	yes
87	0.409	https://api.spotify.com/v1/audio-analysis/2TyCAfhwu5tRqFW8VnGMIL	0.823	257547	0.411	2TyCAfhwu5tRqFW8VnGMIL	0.00135	0	0.649	-7.061	1	0.0557	90.997	4	https://api.spotify.com/v1/tracks/2TyCAfhwu5tRqFW8VnGMIL	audio_features	spotify:track:2TyCAfhwu5tRqFW8VnGMIL	0.397	yes
88	0.101	https://api.spotify.com/v1/audio-analysis/22DHmfJa31hKpc2Lg0gVBV	0.827	235493	0.477	22DHmfJa31hKpc2Lg0gVBV	4.15e-05	0	0.0908	-5.025	1	0.254	119.807	4	https://api.spotify.com/v1/tracks/22DHmfJa31hKpc2Lg0gVBV	audio_features	spotify:track:22DHmfJa31hKpc2Lg0gVBV	0.599	yes
89	0.0149	https://api.spotify.com/v1/audio-analysis/2aAwkiPJwzHrj2Uendg521	0.486	181027	0.839	2aAwkiPJwzHrj2Uendg521	0.000499	2	0.0963	-6.193	1	0.0487	147.989	3	https://api.spotify.com/v1/tracks/2aAwkiPJwzHrj2Uendg521	audio_features	spotify:track:2aAwkiPJwzHrj2Uendg521	0.626	yes
90	0.697	https://api.spotify.com/v1/audio-analysis/1HjU64ypiWiQFlzuiFtxwb	0.567	348627	0.7	1HjU64ypiWiQFlzuiFtxwb	0.836	11	0.12	-9.325	0	0.0306	99.985	3	https://api.spotify.com/v1/tracks/1HjU64ypiWiQFlzuiFtxwb	audio_features	spotify:track:1HjU64ypiWiQFlzuiFtxwb	0.534	yes
91	0.0119	https://api.spotify.com/v1/audio-analysis/0FfDuyyJJftfw6gBqxcod2	0.647	293269	0.649	0FfDuyyJJftfw6gBqxcod2	0.102	9	0.16	-7.183	1	0.0316	119.997	4	https://api.spotify.com/v1/tracks/0FfDuyyJJftfw6gBqxcod2	audio_features	spotify:track:0FfDuyyJJftfw6gBqxcod2	0.572	yes
92	0.0224	https://api.spotify.com/v1/audio-analysis/3j4kcoBVfe6rGY2517OJ9f	0.64	228114	0.73	3j4kcoBVfe6rGY2517OJ9f	0.0171	1	0.102	-5.888	1	0.0343	88.601	4	https://api.spotify.com/v1/tracks/3j4kcoBVfe6rGY2517OJ9f	audio_features	spotify:track:3j4kcoBVfe6rGY2517OJ9f	0.775	yes
93	0.319	https://api.spotify.com/v1/audio-analysis/12Yo5zWKO2BUQ85z3YcboP	0.665	217347	0.562	12Yo5zWKO2BUQ85z3YcboP	0.000248	6	0.0716	-6.974	1	0.0482	90.053	4	https://api.spotify.com/v1/tracks/12Yo5zWKO2BUQ85z3YcboP	audio_features	spotify:track:12Yo5zWKO2BUQ85z3YcboP	0.601	yes
94	0.638	https://api.spotify.com/v1/audio-analysis/0s2daWQFrTz6UYhPQqHTYx	0.64	248360	0.837	0s2daWQFrTz6UYhPQqHTYx	0.0	7	0.225	-4.204	1	0.0472	92.013	4	https://api.spotify.com/v1/tracks/0s2daWQFrTz6UYhPQqHTYx	audio_features	spotify:track:0s2daWQFrTz6UYhPQqHTYx	0.646	yes
95	0.784	https://api.spotify.com/v1/audio-analysis/1idBirsBGvCMsLvv4cTv7k	0.511	196747	0.291	1idBirsBGvCMsLvv4cTv7k	0.149	3	0.114	-10.854	1	0.0286	87.969	4	https://api.spotify.com/v1/tracks/1idBirsBGvCMsLvv4cTv7k	audio_features	spotify:track:1idBirsBGvCMsLvv4cTv7k	0.403	yes
96	0.236	https://api.spotify.com/v1/audio-analysis/7ji0rdxqRf6o6mkW8PG8J9	0.669	273453	0.571	7ji0rdxqRf6o6mkW8PG8J9	4.24e-05	0	0.116	-7.2	1	0.0284	100.076	4	https://api.spotify.com/v1/tracks/7ji0rdxqRf6o6mkW8PG8J9	audio_features	spotify:track:7ji0rdxqRf6o6mkW8PG8J9	0.488	yes
97	0.478	https://api.spotify.com/v1/audio-analysis/6dA9wLJzLDS3Vfk7m3qIPI	0.481	177803	0.627	6dA9wLJzLDS3Vfk7m3qIPI	0.0654	5	0.11	-9.27	0	0.0388	140.25	4	https://api.spotify.com/v1/tracks/6dA9wLJzLDS3Vfk7m3qIPI	audio_features	spotify:track:6dA9wLJzLDS3Vfk7m3qIPI	0.235	yes
98	0.663	https://api.spotify.com/v1/audio-analysis/0TLAptKgYxe7F0KewWH6X6	0.415	257220	0.304	0TLAptKgYxe7F0KewWH6X6	0.802	2	0.105	-11.764	1	0.0459	128.93	4	https://api.spotify.com/v1/tracks/0TLAptKgYxe7F0KewWH6X6	audio_features	spotify:track:0TLAptKgYxe7F0KewWH6X6	0.0382	yes
99	0.874	https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh	0.776	210285	0.503	6Nle9hKrkL1wQpwNfEkxjh	0.0	0	0.112	-5.732	0	0.237	110.134	4	https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh	audio_features	spotify:track:6Nle9hKrkL1wQpwNfEkxjh	0.473	yes
0	0.782	https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a	0.567	249191	0.388	2ZWlPOoWh0626oTaHrnl2a	0.000309	9	0.248	-9.579	0	0.0384	116.362	4	https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a	audio_features	spotify:track:2ZWlPOoWh0626oTaHrnl2a	0.452	yes
1	0.67	https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8	0.544	184516	0.552	3xKsf9qdS1CyvXSMEid6g8	4.57e-05	9	0.415	-7.45	1	0.0991	159.738	3	https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8	audio_features	spotify:track:3xKsf9qdS1CyvXSMEid6g8	0.554	yes
2	0.42	https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ	0.466	307151	0.548	7eqoqGkKwgOaWNNHx90uEZ	1.01e-06	5	0.113	-9.362	0	0.118	89.815	4	https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ	audio_features	spotify:track:7eqoqGkKwgOaWNNHx90uEZ	0.423	yes
3	0.695	https://api.spotify.com/v1/audio-analysis/19YKaevk2bce4odJkP5L22	0.543	314075	0.394	19YKaevk2bce4odJkP5L22	0.000239	8	0.108	-9.637	1	0.0864	137.811	4	https://api.spotify.com/v1/tracks/19YKaevk2bce4odJkP5L22	audio_features	spotify:track:19YKaevk2bce4odJkP5L22	0.118	yes
4	0.849	https://api.spotify.com/v1/audio-analysis/35xSkNIXi504fcEwz9USRB	0.444	257380	0.287	35xSkNIXi504fcEwz9USRB	2.82e-06	5	0.161	-10.631	0	0.0375	124.027	4	https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB	audio_features	spotify:track:35xSkNIXi504fcEwz9USRB	0.246	yes
5	0.765	https://api.spotify.com/v1/audio-analysis/5GUYJTQap5F3RDQiCOJhrS	0.572	249668	0.209	5GUYJTQap5F3RDQiCOJhrS	0.0	8	0.356	-10.413	1	0.0313	80.069	4	https://api.spotify.com/v1/tracks/5GUYJTQap5F3RDQiCOJhrS	audio_features	spotify:track:5GUYJTQap5F3RDQiCOJhrS	0.446	yes
6	0.269	https://api.spotify.com/v1/audio-analysis/0725YWm6Z0TpZ6wrNk64Eb	0.592	304760	0.423	0725YWm6Z0TpZ6wrNk64Eb	0.0	3	0.207	-8.184	0	0.0904	60.014	4	https://api.spotify.com/v1/tracks/0725YWm6Z0TpZ6wrNk64Eb	audio_features	spotify:track:0725YWm6Z0TpZ6wrNk64Eb	0.607	yes
7	0.0284	https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723	0.907	234093	0.596	3GZD6HmiNUhxXYf8Gch723	0.000193	10	0.19	-4.957	0	0.236	123.045	4	https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723	audio_features	spotify:track:3GZD6HmiNUhxXYf8Gch723	0.492	yes
8	0.0998	https://api.spotify.com/v1/audio-analysis/4YZbVct8l9MnAVIROnLQdx	0.678	194840	0.386	4YZbVct8l9MnAVIROnLQdx	0.00124	2	0.384	-8.285	1	0.03	95.034	4	https://api.spotify.com/v1/tracks/4YZbVct8l9MnAVIROnLQdx	audio_features	spotify:track:4YZbVct8l9MnAVIROnLQdx	0.238	yes
9	0.425	https://api.spotify.com/v1/audio-analysis/4yYA4WFP7ygisiZHbPTIwc	0.609	211203	0.575	4yYA4WFP7ygisiZHbPTIwc	5.21e-05	9	0.15	-7.342	1	0.151	83.2	4	https://api.spotify.com/v1/tracks/4yYA4WFP7ygisiZHbPTIwc	audio_features	spotify:track:4yYA4WFP7ygisiZHbPTIwc	0.495	yes
10	0.00609	https://api.spotify.com/v1/audio-analysis/46PdEfi0Co5qUNXVFjC0sE	0.61	188507	0.587	46PdEfi0Co5qUNXVFjC0sE	0.0	6	0.0568	-7.088	0	0.116	166.361	4	https://api.spotify.com/v1/tracks/46PdEfi0Co5qUNXVFjC0sE	audio_features	spotify:track:46PdEfi0Co5qUNXVFjC0sE	0.611	yes
11	0.199	https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y	0.743	326933	0.359	3kxfsdsCpFgN412fpnW85Y	0.00611	1	0.137	-10.401	1	0.0794	160.083	4	https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y	audio_features	spotify:track:3kxfsdsCpFgN412fpnW85Y	0.587	yes
12	0.479	https://api.spotify.com/v1/audio-analysis/5h3dkNsm4MT35zRgSB3YEv	0.612	273864	0.375	5h3dkNsm4MT35zRgSB3YEv	0.0357	11	0.102	-10.916	0	0.054	139.93	4	https://api.spotify.com/v1/tracks/5h3dkNsm4MT35zRgSB3YEv	audio_features	spotify:track:5h3dkNsm4MT35zRgSB3YEv	0.331	yes
13	0.0916	https://api.spotify.com/v1/audio-analysis/7LZN7FkxHZk6maiN6NdI2i	0.596	180413	0.655	7LZN7FkxHZk6maiN6NdI2i	0.00107	9	0.128	-7.102	1	0.027	114.97	4	https://api.spotify.com/v1/tracks/7LZN7FkxHZk6maiN6NdI2i	audio_features	spotify:track:7LZN7FkxHZk6maiN6NdI2i	0.628	yes
14	0.00441	https://api.spotify.com/v1/audio-analysis/5lpTzzNpVorNd52GtwqCoP	0.342	233867	0.86	5lpTzzNpVorNd52GtwqCoP	0.000298	4	0.446	-5.208	1	0.133	167.187	4	https://api.spotify.com/v1/tracks/5lpTzzNpVorNd52GtwqCoP	audio_features	spotify:track:5lpTzzNpVorNd52GtwqCoP	0.237	yes
15	0.545	https://api.spotify.com/v1/audio-analysis/6SgHlKcfkRQ6XohmDR1ugQ	0.442	261760	0.866	6SgHlKcfkRQ6XohmDR1ugQ	0.595	2	0.0976	-7.916	0	0.0567	94.97	4	https://api.spotify.com/v1/tracks/6SgHlKcfkRQ6XohmDR1ugQ	audio_features	spotify:track:6SgHlKcfkRQ6XohmDR1ugQ	0.32	yes
16	0.319	https://api.spotify.com/v1/audio-analysis/0BmNElDPN8uGmJtCwPY5fH	0.49	246640	0.623	0BmNElDPN8uGmJtCwPY5fH	0.00602	4	0.0951	-7.423	1	0.0492	164.601	4	https://api.spotify.com/v1/tracks/0BmNElDPN8uGmJtCwPY5fH	audio_features	spotify:track:0BmNElDPN8uGmJtCwPY5fH	0.233	yes
17	0.67	https://api.spotify.com/v1/audio-analysis/1kvqzClcahvD6aAht8VCjx	0.57	290333	0.446	1kvqzClcahvD6aAht8VCjx	0.451	2	0.11	-9.392	1	0.0311	119.933	4	https://api.spotify.com/v1/tracks/1kvqzClcahvD6aAht8VCjx	audio_features	spotify:track:1kvqzClcahvD6aAht8VCjx	0.101	yes
18	0.00131	https://api.spotify.com/v1/audio-analysis/44DnIGEvTlhDkGv3xLSDcp	0.528	266053	0.86	44DnIGEvTlhDkGv3xLSDcp	0.25	11	0.251	-8.033	0	0.0397	123.12	4	https://api.spotify.com/v1/tracks/44DnIGEvTlhDkGv3xLSDcp	audio_features	spotify:track:44DnIGEvTlhDkGv3xLSDcp	0.49	yes
19	0.534	https://api.spotify.com/v1/audio-analysis/6qsArsTq6WoqtUFUe1e15W	0.588	237933	0.529	6qsArsTq6WoqtUFUe1e15W	0.0683	2	0.126	-7.838	1	0.0242	95.971	4	https://api.spotify.com/v1/tracks/6qsArsTq6WoqtUFUe1e15W	audio_features	spotify:track:6qsArsTq6WoqtUFUe1e15W	0.591	yes
20	0.214	https://api.spotify.com/v1/audio-analysis/26WNKAgxNfg1MkhpBrx8UV	0.486	245493	0.791	26WNKAgxNfg1MkhpBrx8UV	0.0	1	0.0849	-5.0	1	0.0601	166.413	4	https://api.spotify.com/v1/tracks/26WNKAgxNfg1MkhpBrx8UV	audio_features	spotify:track:26WNKAgxNfg1MkhpBrx8UV	0.221	yes
21	0.0241	https://api.spotify.com/v1/audio-analysis/1DYpePeQfn62e5E0ICSyQI	0.513	372013	0.684	1DYpePeQfn62e5E0ICSyQI	0.00376	0	0.111	-7.414	0	0.0345	104.004	4	https://api.spotify.com/v1/tracks/1DYpePeQfn62e5E0ICSyQI	audio_features	spotify:track:1DYpePeQfn62e5E0ICSyQI	0.072	yes
22	0.0254	https://api.spotify.com/v1/audio-analysis/0euRZeEKvdbptPpebwDtLc	0.686	167253	0.771	0euRZeEKvdbptPpebwDtLc	0.000138	9	0.107	-5.697	0	0.0705	123.985	4	https://api.spotify.com/v1/tracks/0euRZeEKvdbptPpebwDtLc	audio_features	spotify:track:0euRZeEKvdbptPpebwDtLc	0.393	yes
23	0.0762	https://api.spotify.com/v1/audio-analysis/4hwTiqTNpXprf5oOPICwuh	0.591	253133	0.56	4hwTiqTNpXprf5oOPICwuh	0.00172	9	0.0999	-8.068	0	0.0809	166.397	4	https://api.spotify.com/v1/tracks/4hwTiqTNpXprf5oOPICwuh	audio_features	spotify:track:4hwTiqTNpXprf5oOPICwuh	0.353	yes
24	0.152	https://api.spotify.com/v1/audio-analysis/7IJlk42gDKt5dfSSLwtEsp	0.555	238600	0.726	7IJlk42gDKt5dfSSLwtEsp	0.000178	2	0.148	-8.939	1	0.0368	107.719	4	https://api.spotify.com/v1/tracks/7IJlk42gDKt5dfSSLwtEsp	audio_features	spotify:track:7IJlk42gDKt5dfSSLwtEsp	0.505	yes
25	0.891	https://api.spotify.com/v1/audio-analysis/2ww6vlXkh2Ntw3pZwtqnHj	0.454	300187	0.207	2ww6vlXkh2Ntw3pZwtqnHj	0.0334	11	0.101	-14.445	0	0.0382	82.081	4	https://api.spotify.com/v1/tracks/2ww6vlXkh2Ntw3pZwtqnHj	audio_features	spotify:track:2ww6vlXkh2Ntw3pZwtqnHj	0.337	yes
26	0.684	https://api.spotify.com/v1/audio-analysis/3zeHdmXo195KoBqqHOO6A9	0.557	112680	0.393	3zeHdmXo195KoBqqHOO6A9	0.834	7	0.0828	-12.664	1	0.044	94.543	4	https://api.spotify.com/v1/tracks/3zeHdmXo195KoBqqHOO6A9	audio_features	spotify:track:3zeHdmXo195KoBqqHOO6A9	0.158	yes
27	0.758	https://api.spotify.com/v1/audio-analysis/5LcJCJRl9NveVAvVnwvwQv	0.539	167560	0.416	5LcJCJRl9NveVAvVnwvwQv	6.07e-06	0	0.223	-11.162	1	0.0419	118.984	4	https://api.spotify.com/v1/tracks/5LcJCJRl9NveVAvVnwvwQv	audio_features	spotify:track:5LcJCJRl9NveVAvVnwvwQv	0.252	yes
28	0.0238	https://api.spotify.com/v1/audio-analysis/34ue3dBEVXMG3VIpFLvckI	0.506	151507	0.745	34ue3dBEVXMG3VIpFLvckI	1.47e-05	0	0.223	-7.826	1	0.0302	117.919	4	https://api.spotify.com/v1/tracks/34ue3dBEVXMG3VIpFLvckI	audio_features	spotify:track:34ue3dBEVXMG3VIpFLvckI	0.626	yes
29	0.196	https://api.spotify.com/v1/audio-analysis/3Z9LAdAlhMWX6KrWW0DGNp	0.374	243461	0.569	3Z9LAdAlhMWX6KrWW0DGNp	0.241	6	0.322	-5.204	0	0.0457	99.074	3	https://api.spotify.com/v1/tracks/3Z9LAdAlhMWX6KrWW0DGNp	audio_features	spotify:track:3Z9LAdAlhMWX6KrWW0DGNp	0.177	yes
30	0.285	https://api.spotify.com/v1/audio-analysis/5UXusQhn77o9f11H4NKFbM	0.601	216173	0.628	5UXusQhn77o9f11H4NKFbM	0.0	2	0.0993	-5.972	0	0.0226	98.879	4	https://api.spotify.com/v1/tracks/5UXusQhn77o9f11H4NKFbM	audio_features	spotify:track:5UXusQhn77o9f11H4NKFbM	0.654	yes
31	0.0174	https://api.spotify.com/v1/audio-analysis/1egVLpTrGvaWtUcR2xDoaN	0.752	291019	0.461	1egVLpTrGvaWtUcR2xDoaN	0.782	10	0.0918	-12.282	0	0.0691	139.462	4	https://api.spotify.com/v1/tracks/1egVLpTrGvaWtUcR2xDoaN	audio_features	spotify:track:1egVLpTrGvaWtUcR2xDoaN	0.382	yes
32	0.119	https://api.spotify.com/v1/audio-analysis/2zsa7Z6gCA5eBg0p9pbyLs	0.564	213622	0.594	2zsa7Z6gCA5eBg0p9pbyLs	0.0	11	0.536	-9.912	0	0.155	89.394	4	https://api.spotify.com/v1/tracks/2zsa7Z6gCA5eBg0p9pbyLs	audio_features	spotify:track:2zsa7Z6gCA5eBg0p9pbyLs	0.507	yes
33	0.000259	https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS	0.904	177000	0.611	7KXjTSCq5nL1LoYtL7XAwS	2.03e-05	1	0.0976	-6.842	0	0.0888	150.02	4	https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS	audio_features	spotify:track:7KXjTSCq5nL1LoYtL7XAwS	0.4	yes
34	0.29	https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As	0.798	213400	0.582	6PGoSes0D9eUDeeAafB2As	0.0	10	0.153	-7.38	1	0.103	126.075	4	https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As	audio_features	spotify:track:6PGoSes0D9eUDeeAafB2As	0.766	yes
35	0.0047	https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj	0.637	185947	0.514	6HZILIRieu8S0iqY8kIKhj	0.0	1	0.094	-6.763	1	0.365	139.931	4	https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj	audio_features	spotify:track:6HZILIRieu8S0iqY8kIKhj	0.402	yes
36	0.0224	https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n	0.681	227360	0.541	6SwRhMLwNqEi6alNPVG00n	0.0	9	0.167	-8.926	0	0.055	110.803	4	https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n	audio_features	spotify:track:6SwRhMLwNqEi6alNPVG00n	0.413	yes
37	0.22	https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG	0.734	208733	0.687	1EaKU4dMbesXXd3BrLCtYG	0.0	4	0.215	-4.728	0	0.476	189.791	4	https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG	audio_features	spotify:track:1EaKU4dMbesXXd3BrLCtYG	0.476	yes
38	0.0146	https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9	0.648	310720	0.689	712uvW1Vezq8WpQi38v2L9	0.0	1	0.424	-9.064	1	0.0761	134.082	4	https://api.spotify.com/v1/tracks/712uvW1Vezq8WpQi38v2L9	audio_features	spotify:track:712uvW1Vezq8WpQi38v2L9	0.12	yes
39	0.0726	https://api.spotify.com/v1/audio-analysis/0AOvNRgl0SMfOibWA5bP8o	0.739	386907	0.526	0AOvNRgl0SMfOibWA5bP8o	0.0	4	0.215	-7.384	0	0.101	143.948	4	https://api.spotify.com/v1/tracks/0AOvNRgl0SMfOibWA5bP8o	audio_features	spotify:track:0AOvNRgl0SMfOibWA5bP8o	0.375	yes
40	0.00488	https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed	0.601	467587	0.873	2X485T9Z5Ly0xyaghN73ed	0.0365	1	0.113	-5.866	0	0.0448	124.997	4	https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed	audio_features	spotify:track:2X485T9Z5Ly0xyaghN73ed	0.571	yes
41	0.0453	https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW	0.31	192960	0.907	0LtOwyZoSNZKJWHqjzADpW	0.369	2	0.247	-2.279	0	0.0591	149.931	4	https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW	audio_features	spotify:track:0LtOwyZoSNZKJWHqjzADpW	0.516	yes
42	0.124	https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm	0.702	213520	0.77	6RsWqX8zABZLhZydXxEFOm	0.0	9	0.103	-5.416	0	0.0482	107.951	4	https://api.spotify.com/v1/tracks/6RsWqX8zABZLhZydXxEFOm	audio_features	spotify:track:6RsWqX8zABZLhZydXxEFOm	0.593	yes
43	0.131	https://api.spotify.com/v1/audio-analysis/2TAIqnZVz8hh4beMwLEuxo	0.614	167147	0.95	2TAIqnZVz8hh4beMwLEuxo	0.746	1	0.0824	-5.813	1	0.0339	170.07	4	https://api.spotify.com/v1/tracks/2TAIqnZVz8hh4beMwLEuxo	audio_features	spotify:track:2TAIqnZVz8hh4beMwLEuxo	0.726	yes
